,HospID,surgyear,total surgery count
3996,396943,2016,0
3997,396943,2017,0
3998,396943,2018,0
3999,396943,2019,0
4110,403039,2010,0
4128,403742,2018,0
4129,403742,2019,0
4130,404273,2010,0
4139,404273,2019,0
4150,405707,2010,0
4151,405707,2011,0
4152,405707,2012,0
4153,405707,2013,0
4154,405707,2014,0
4155,405707,2015,0
4172,406154,2012,0
4173,406154,2013,0
4174,406154,2014,0
4175,406154,2015,0
4176,406154,2016,0
4177,406154,2017,0
4178,406154,2018,0
4179,406154,2019,0
4227,409303,2017,0
4277,411816,2017,0
4278,411816,2018,0
4279,411816,2019,0
4280,411947,2010,0
4281,411947,2011,0
4282,411947,2012,0
4283,411947,2013,0
4284,411947,2014,0
4285,411947,2015,0
4286,411947,2016,0
4300,413496,2010,0
4301,413496,2011,0
4310,413516,2010,0
4311,413516,2011,0
4312,413516,2012,0
4313,413516,2013,0
4314,413516,2014,0
4320,414545,2010,0
4342,415624,2012,0
4343,415624,2013,0
4344,415624,2014,0
4345,415624,2015,0
4346,415624,2016,0
4347,415624,2017,0
4348,415624,2018,0
4349,415624,2019,0
4373,416320,2013,0
4374,416320,2014,0
4375,416320,2015,0
4376,416320,2016,0
4377,416320,2017,0
4378,416320,2018,0
4379,416320,2019,0
4384,416562,2014,0
4385,416562,2015,0
4386,416562,2016,0
4387,416562,2017,0
4420,419515,2010,0
4421,419515,2011,0
4422,419515,2012,0
4423,419515,2013,0
4450,422520,2010,0
4492,425144,2012,0
4493,425144,2013,0
4494,425144,2014,0
4495,425144,2015,0
4496,425144,2016,0
4497,425144,2017,0
4498,425144,2018,0
4499,425144,2019,0
4501,425408,2011,0
4502,425408,2012,0
4503,425408,2013,0
4504,425408,2014,0
4505,425408,2015,0
4506,425408,2016,0
4507,425408,2017,0
4508,425408,2018,0
4509,425408,2019,0
4510,426265,2010,0
4511,426265,2011,0
4512,426265,2012,0
4513,426265,2013,0
4514,426265,2014,0
4525,426318,2015,0
4526,426318,2016,0
4527,426318,2017,0
4528,426318,2018,0
4529,426318,2019,0
4539,427086,2019,0
4550,427910,2010,0
4551,427910,2011,0
4552,427910,2012,0
4553,427910,2013,0
4554,427910,2014,0
4560,428761,2010,0
4590,431797,2010,0
4591,431797,2011,0
4592,431797,2012,0
4593,431797,2013,0
4620,434696,2010,0
4625,434696,2015,0
4626,434696,2016,0
4627,434696,2017,0
4628,434696,2018,0
4629,434696,2019,0
4660,440328,2010,0
4661,440328,2011,0
4662,440328,2012,0
4663,440328,2013,0
4680,442948,2010,0
4681,442948,2011,0
4682,442948,2012,0
4683,442948,2013,0
4684,442948,2014,0
4693,445408,2013,0
4694,445408,2014,0
4695,445408,2015,0
4696,445408,2016,0
4697,445408,2017,0
4698,445408,2018,0
4699,445408,2019,0
4730,447053,2010,0
4731,447053,2011,0
4736,447053,2016,0
4737,447053,2017,0
4738,447053,2018,0
4739,447053,2019,0
4743,447524,2013,0
4744,447524,2014,0
4745,447524,2015,0
4746,447524,2016,0
4747,447524,2017,0
4748,447524,2018,0
4749,447524,2019,0
4770,449468,2010,0
4771,449468,2011,0
4772,449468,2012,0
4778,449468,2018,0
4779,449468,2019,0
4782,449994,2012,0
4783,449994,2013,0
4784,449994,2014,0
4785,449994,2015,0
4786,449994,2016,0
4787,449994,2017,0
4788,449994,2018,0
4789,449994,2019,0
4792,450522,2012,0
4793,450522,2013,0
4794,450522,2014,0
4795,450522,2015,0
4796,450522,2016,0
4797,450522,2017,0
4798,450522,2018,0
4799,450522,2019,0
4812,453032,2012,0
4813,453032,2013,0
4814,453032,2014,0
4815,453032,2015,0
4816,453032,2016,0
4817,453032,2017,0
4818,453032,2018,0
4819,453032,2019,0
4821,453274,2011,0
4822,453274,2012,0
4823,453274,2013,0
4824,453274,2014,0
4825,453274,2015,0
4826,453274,2016,0
4827,453274,2017,0
4828,453274,2018,0
4829,453274,2019,0
4831,453578,2011,0
4840,453599,2010,0
4845,453599,2015,0
4846,453599,2016,0
4847,453599,2017,0
4848,453599,2018,0
4851,453613,2011,0
4852,453613,2012,0
4853,453613,2013,0
4854,453613,2014,0
4855,453613,2015,0
4856,453613,2016,0
4857,453613,2017,0
4858,453613,2018,0
4859,453613,2019,0
4885,455060,2015,0
4886,455060,2016,0
4887,455060,2017,0
4888,455060,2018,0
4889,455060,2019,0
4892,455350,2012,0
4895,455350,2015,0
4896,455350,2016,0
4897,455350,2017,0
4910,455622,2010,0
4935,456109,2015,0
4936,456109,2016,0
4937,456109,2017,0
4969,459231,2019,0
5012,463770,2012,0
5013,463770,2013,0
5014,463770,2014,0
5015,463770,2015,0
5016,463770,2016,0
5017,463770,2017,0
5018,463770,2018,0
5019,463770,2019,0
5056,464645,2016,0
5057,464645,2017,0
5058,464645,2018,0
5059,464645,2019,0
5090,466402,2010,0
5091,466402,2011,0
5093,466402,2013,0
5094,466402,2014,0
5095,466402,2015,0
5096,466402,2016,0
5097,466402,2017,0
5098,466402,2018,0
5099,466402,2019,0
5110,468158,2010,0
5132,471045,2012,0
5133,471045,2013,0
5134,471045,2014,0
5135,471045,2015,0
5136,471045,2016,0
5137,471045,2017,0
5138,471045,2018,0
5139,471045,2019,0
5158,473717,2018,0
5159,473717,2019,0
5220,477938,2010,0
5221,477938,2011,0
5222,477938,2012,0
5223,477938,2013,0
5299,482139,2019,0
5302,482259,2012,0
5303,482259,2013,0
5304,482259,2014,0
5305,482259,2015,0
5306,482259,2016,0
5307,482259,2017,0
5308,482259,2018,0
5309,482259,2019,0
5330,483967,2010,0
5339,483967,2019,0
5340,484554,2010,0
5341,484554,2011,0
5342,484554,2012,0
5343,484554,2013,0
5344,484554,2014,0
5345,484554,2015,0
5391,487993,2011,0
5392,487993,2012,0
5393,487993,2013,0
5394,487993,2014,0
5395,487993,2015,0
5396,487993,2016,0
5397,487993,2017,0
5398,487993,2018,0
5399,487993,2019,0
5422,489763,2012,0
5423,489763,2013,0
5424,489763,2014,0
5425,489763,2015,0
5426,489763,2016,0
5427,489763,2017,0
5428,489763,2018,0
5429,489763,2019,0
5430,489781,2010,0
5441,490164,2011,0
5442,490164,2012,0
5443,490164,2013,0
5444,490164,2014,0
5445,490164,2015,0
5446,490164,2016,0
5447,490164,2017,0
5448,490164,2018,0
5449,490164,2019,0
5500,494464,2010,0
5501,494464,2011,0
5502,494464,2012,0
5503,494464,2013,0
5504,494464,2014,0
5508,494464,2018,0
5520,497232,2010,0
5521,497232,2011,0
5522,497232,2012,0
5523,497232,2013,0
5524,497232,2014,0
5525,497232,2015,0
5530,497683,2010,0
5531,497683,2011,0
5532,497683,2012,0
5533,497683,2013,0
5534,497683,2014,0
5538,497683,2018,0
5539,497683,2019,0
5549,498206,2019,0
5550,500409,2010,0
5554,500409,2014,0
5555,500409,2015,0
5556,500409,2016,0
5557,500409,2017,0
5558,500409,2018,0
5559,500409,2019,0
5595,504237,2015,0
5596,504237,2016,0
5597,504237,2017,0
5598,504237,2018,0
5599,504237,2019,0
5660,510169,2010,0
5661,510169,2011,0
5662,510169,2012,0
5690,511785,2010,0
5708,512038,2018,0
5709,512038,2019,0
5750,515264,2010,0
5751,515264,2011,0
5760,516296,2010,0
5761,516296,2011,0
5762,516296,2012,0
5810,519220,2010,0
5811,519220,2011,0
5816,519220,2016,0
5817,519220,2017,0
5818,519220,2018,0
5819,519220,2019,0
5840,520856,2010,0
5841,520856,2011,0
5842,520856,2012,0
5843,520856,2013,0
5844,520856,2014,0
5847,520856,2017,0
5848,520856,2018,0
5849,520856,2019,0
5860,521972,2010,0
5880,524945,2010,0
5881,524945,2011,0
5882,524945,2012,0
5883,524945,2013,0
5884,524945,2014,0
5885,524945,2015,0
5910,528649,2010,0
5920,528949,2010,0
5921,528949,2011,0
5922,528949,2012,0
5923,528949,2013,0
5930,529218,2010,0
5931,529218,2011,0
5932,529218,2012,0
5933,529218,2013,0
5934,529218,2014,0
5935,529218,2015,0
5980,532041,2010,0
5989,532041,2019,0
6018,533746,2018,0
6019,533746,2019,0
6041,534328,2011,0
6042,534328,2012,0
6043,534328,2013,0
6044,534328,2014,0
6045,534328,2015,0
6046,534328,2016,0
6047,534328,2017,0
6048,534328,2018,0
6049,534328,2019,0
6055,534457,2015,0
6056,534457,2016,0
6057,534457,2017,0
6077,535536,2017,0
6078,535536,2018,0
6079,535536,2019,0
6120,536644,2010,0
6140,540512,2010,0
6141,540512,2011,0
6168,542000,2018,0
6169,542000,2019,0
6170,542114,2010,0
6171,542114,2011,0
6172,542114,2012,0
6190,543078,2010,0
6191,543078,2011,0
6192,543078,2012,0
6210,544595,2010,0
6211,544595,2011,0
6212,544595,2012,0
6213,544595,2013,0
6214,544595,2014,0
6215,544595,2015,0
6285,551355,2015,0
6286,551355,2016,0
6287,551355,2017,0
6288,551355,2018,0
6289,551355,2019,0
6290,551815,2010,0
6310,553408,2010,0
6342,555388,2012,0
6343,555388,2013,0
6344,555388,2014,0
6345,555388,2015,0
6346,555388,2016,0
6347,555388,2017,0
6348,555388,2018,0
6392,558151,2012,0
6393,558151,2013,0
6394,558151,2014,0
6395,558151,2015,0
6396,558151,2016,0
6397,558151,2017,0
6398,558151,2018,0
6399,558151,2019,0
6421,562369,2011,0
6422,562369,2012,0
6423,562369,2013,0
6424,562369,2014,0
6425,562369,2015,0
6426,562369,2016,0
6427,562369,2017,0
6428,562369,2018,0
6429,562369,2019,0
6440,564738,2010,0
6450,565550,2010,0
6451,565550,2011,0
6453,565550,2013,0
6454,565550,2014,0
6455,565550,2015,0
6456,565550,2016,0
6457,565550,2017,0
6458,565550,2018,0
6459,565550,2019,0
6479,567501,2019,0
6508,569437,2018,0
6509,569437,2019,0
6520,570734,2010,0
6524,570734,2014,0
6525,570734,2015,0
6526,570734,2016,0
6527,570734,2017,0
6528,570734,2018,0
6529,570734,2019,0
6540,571286,2010,0
6541,571286,2011,0
6542,571286,2012,0
6543,571286,2013,0
6549,571286,2019,0
6560,572677,2010,0
6572,574606,2012,0
6573,574606,2013,0
6577,574606,2017,0
6578,574606,2018,0
6579,574606,2019,0
6600,575904,2010,0
6602,575904,2012,0
6603,575904,2013,0
6604,575904,2014,0
6605,575904,2015,0
6606,575904,2016,0
6607,575904,2017,0
6608,575904,2018,0
6609,575904,2019,0
6615,576579,2015,0
6617,576579,2017,0
6618,576579,2018,0
6619,576579,2019,0
6631,577968,2011,0
6632,577968,2012,0
6633,577968,2013,0
6634,577968,2014,0
6635,577968,2015,0
6636,577968,2016,0
6637,577968,2017,0
6638,577968,2018,0
6639,577968,2019,0
6674,581211,2014,0
6675,581211,2015,0
6676,581211,2016,0
6677,581211,2017,0
6678,581211,2018,0
6679,581211,2019,0
6740,582668,2010,0
6741,582668,2011,0
6742,582668,2012,0
6743,582668,2013,0
6744,582668,2014,0
6745,582668,2015,0
6760,583555,2010,0
6761,583555,2011,0
6762,583555,2012,0
6780,588177,2010,0
6781,588177,2011,0
6782,588177,2012,0
6783,588177,2013,0
6784,588177,2014,0
6816,589314,2016,0
6817,589314,2017,0
6818,589314,2018,0
6819,589314,2019,0
6864,591613,2014,0
6865,591613,2015,0
6866,591613,2016,0
6867,591613,2017,0
6868,591613,2018,0
6869,591613,2019,0
6876,593946,2016,0
6877,593946,2017,0
6878,593946,2018,0
6879,593946,2019,0
6896,595195,2016,0
6897,595195,2017,0
6898,595195,2018,0
6899,595195,2019,0
6918,596412,2018,0
6919,596412,2019,0
6948,597443,2018,0
6949,597443,2019,0
6989,601459,2019,0
7044,605167,2014,0
7045,605167,2015,0
7046,605167,2016,0
7047,605167,2017,0
7048,605167,2018,0
7049,605167,2019,0
7050,606069,2010,0
7060,607000,2010,0
7061,607000,2011,0
7069,607000,2019,0
7100,608712,2010,0
7101,608712,2011,0
7102,608712,2012,0
7103,608712,2013,0
7104,608712,2014,0
7105,608712,2015,0
7106,608712,2016,0
7108,608712,2018,0
7109,608712,2019,0
7112,609060,2012,0
7113,609060,2013,0
7114,609060,2014,0
7115,609060,2015,0
7116,609060,2016,0
7117,609060,2017,0
7118,609060,2018,0
7119,609060,2019,0
7152,612161,2012,0
7153,612161,2013,0
7154,612161,2014,0
7155,612161,2015,0
7156,612161,2016,0
7157,612161,2017,0
7174,612291,2014,0
7175,612291,2015,0
7176,612291,2016,0
7177,612291,2017,0
7178,612291,2018,0
7179,612291,2019,0
7180,613816,2010,0
7220,617119,2010,0
7249,618954,2019,0
7250,619106,2010,0
7251,619106,2011,0
7252,619106,2012,0
7253,619106,2013,0
7254,619106,2014,0
7260,619791,2010,0
7261,619791,2011,0
7262,619791,2012,0
7263,619791,2013,0
7264,619791,2014,0
7267,619791,2017,0
7268,619791,2018,0
7269,619791,2019,0
7270,619868,2010,0
7271,619868,2011,0
7272,619868,2012,0
7273,619868,2013,0
7330,624481,2010,0
7331,624481,2011,0
7332,624481,2012,0
7333,624481,2013,0
7400,630221,2010,0
7401,630221,2011,0
7402,630221,2012,0
7403,630221,2013,0
7404,630221,2014,0
7413,630743,2013,0
7414,630743,2014,0
7415,630743,2015,0
7416,630743,2016,0
7417,630743,2017,0
7418,630743,2018,0
7419,630743,2019,0
7420,631369,2010,0
7470,636500,2010,0
7490,636873,2010,0
7491,636873,2011,0
7492,636873,2012,0
7493,636873,2013,0
7494,636873,2014,0
7540,639918,2010,0
7541,639918,2011,0
7542,639918,2012,0
7567,640801,2017,0
7568,640801,2018,0
7569,640801,2019,0
7585,642066,2015,0
7586,642066,2016,0
7587,642066,2017,0
7588,642066,2018,0
7589,642066,2019,0
7604,642782,2014,0
7605,642782,2015,0
7606,642782,2016,0
7607,642782,2017,0
7610,643672,2010,0
7611,643672,2011,0
7612,643672,2012,0
7613,643672,2013,0
7614,643672,2014,0
7620,644389,2010,0
7621,644389,2011,0
7628,644389,2018,0
7641,647788,2011,0
7642,647788,2012,0
7643,647788,2013,0
7644,647788,2014,0
7645,647788,2015,0
7646,647788,2016,0
7647,647788,2017,0
7648,647788,2018,0
7649,647788,2019,0
7652,648144,2012,0
7653,648144,2013,0
7654,648144,2014,0
7655,648144,2015,0
7656,648144,2016,0
7657,648144,2017,0
7658,648144,2018,0
7659,648144,2019,0
7670,649219,2010,0
7671,649219,2011,0
7672,649219,2012,0
7673,649219,2013,0
7674,649219,2014,0
7675,649219,2015,0
7679,649219,2019,0
7707,650020,2017,0
7708,650020,2018,0
7709,650020,2019,0
7719,650528,2019,0
7730,651562,2010,0
7731,651562,2011,0
7750,653449,2010,0
7751,653449,2011,0
7777,656916,2017,0
7778,656916,2018,0
7779,656916,2019,0
7810,658106,2010,0
7850,660974,2010,0
7851,660974,2011,0
7852,660974,2012,0
7860,661137,2010,0
7861,661137,2011,0
7862,661137,2012,0
7920,668652,2010,0
7921,668652,2011,0
7932,669103,2012,0
7933,669103,2013,0
7934,669103,2014,0
7935,669103,2015,0
7936,669103,2016,0
7937,669103,2017,0
7938,669103,2018,0
7939,669103,2019,0
7982,672276,2012,0
7983,672276,2013,0
7984,672276,2014,0
7985,672276,2015,0
7986,672276,2016,0
7987,672276,2017,0
7988,672276,2018,0
7989,672276,2019,0
8012,674719,2012,0
8013,674719,2013,0
8014,674719,2014,0
8015,674719,2015,0
8016,674719,2016,0
8017,674719,2017,0
8018,674719,2018,0
8019,674719,2019,0
8020,674726,2010,0
8021,674726,2011,0
8022,674726,2012,0
8023,674726,2013,0
8024,674726,2014,0
8114,683854,2014,0
8115,683854,2015,0
8116,683854,2016,0
8117,683854,2017,0
8118,683854,2018,0
8119,683854,2019,0
8120,684693,2010,0
8121,684693,2011,0
8122,684693,2012,0
8128,684693,2018,0
8129,684693,2019,0
8133,685371,2013,0
8134,685371,2014,0
8135,685371,2015,0
8136,685371,2016,0
8137,685371,2017,0
8138,685371,2018,0
8139,685371,2019,0
8140,685709,2010,0
8152,686332,2012,0
8160,689235,2010,0
8161,689235,2011,0
8162,689235,2012,0
8163,689235,2013,0
8164,689235,2014,0
8201,690015,2011,0
8202,690015,2012,0
8203,690015,2013,0
8204,690015,2014,0
8205,690015,2015,0
8206,690015,2016,0
8207,690015,2017,0
8208,690015,2018,0
8209,690015,2019,0
8222,690727,2012,0
8223,690727,2013,0
8224,690727,2014,0
8225,690727,2015,0
8226,690727,2016,0
8227,690727,2017,0
8230,690997,2010,0
8250,691914,2010,0
8251,691914,2011,0
8270,693307,2010,0
8271,693307,2011,0
8272,693307,2012,0
8273,693307,2013,0
8274,693307,2014,0
8275,693307,2015,0
8277,693307,2017,0
8278,693307,2018,0
8279,693307,2019,0
8280,693344,2010,0
8281,693344,2011,0
8292,695859,2012,0
8293,695859,2013,0
8294,695859,2014,0
8295,695859,2015,0
8296,695859,2016,0
8297,695859,2017,0
8298,695859,2018,0
8299,695859,2019,0
8328,697541,2018,0
8329,697541,2019,0
8341,697884,2011,0
8371,700034,2011,0
8372,700034,2012,0
8373,700034,2013,0
8374,700034,2014,0
8375,700034,2015,0
8376,700034,2016,0
8377,700034,2017,0
8378,700034,2018,0
8379,700034,2019,0
8400,702914,2010,0
8401,702914,2011,0
8420,703315,2010,0
8421,703315,2011,0
8422,703315,2012,0
8438,703602,2018,0
8439,703602,2019,0
8510,707161,2010,0
8511,707161,2011,0
8512,707161,2012,0
8513,707161,2013,0
8530,707998,2010,0
8531,707998,2011,0
8532,707998,2012,0
8533,707998,2013,0
8550,708938,2010,0
8551,708938,2011,0
8552,708938,2012,0
8553,708938,2013,0
8554,708938,2014,0
8578,711568,2018,0
8579,711568,2019,0
8580,711825,2010,0
8581,711825,2011,0
8582,711825,2012,0
8583,711825,2013,0
8584,711825,2014,0
8612,712485,2012,0
8613,712485,2013,0
8614,712485,2014,0
8615,712485,2015,0
8616,712485,2016,0
8617,712485,2017,0
8618,712485,2018,0
8619,712485,2019,0
8640,714130,2010,0
8641,714130,2011,0
8642,714130,2012,0
8662,716796,2012,0
8663,716796,2013,0
8664,716796,2014,0
8665,716796,2015,0
8666,716796,2016,0
8667,716796,2017,0
8668,716796,2018,0
8669,716796,2019,0
8672,717397,2012,0
8673,717397,2013,0
8674,717397,2014,0
8675,717397,2015,0
8676,717397,2016,0
8677,717397,2017,0
8678,717397,2018,0
8679,717397,2019,0
8700,720455,2010,0
8701,720455,2011,0
8702,720455,2012,0
8703,720455,2013,0
8704,720455,2014,0
8731,723373,2011,0
8732,723373,2012,0
8733,723373,2013,0
8734,723373,2014,0
8735,723373,2015,0
8736,723373,2016,0
8737,723373,2017,0
8738,723373,2018,0
8739,723373,2019,0
8740,723550,2010,0
8741,723550,2011,0
8751,723924,2011,0
8776,724976,2016,0
8793,726961,2013,0
8794,726961,2014,0
8795,726961,2015,0
8796,726961,2016,0
8797,726961,2017,0
8798,726961,2018,0
8799,726961,2019,0
8820,728365,2010,0
8821,728365,2011,0
8822,728365,2012,0
8823,728365,2013,0
8824,728365,2014,0
8825,728365,2015,0
8826,728365,2016,0
8869,731378,2019,0
8870,731524,2010,0
8871,731524,2011,0
8872,731524,2012,0
8873,731524,2013,0
8874,731524,2014,0
8880,733559,2010,0
8881,733559,2011,0
8882,733559,2012,0
8883,733559,2013,0
8894,734167,2014,0
8895,734167,2015,0
8896,734167,2016,0
8897,734167,2017,0
8898,734167,2018,0
8899,734167,2019,0
8900,734967,2010,0
8902,734967,2012,0
8903,734967,2013,0
8904,734967,2014,0
8905,734967,2015,0
8906,734967,2016,0
8907,734967,2017,0
8908,734967,2018,0
8909,734967,2019,0
8920,736163,2010,0
8921,736163,2011,0
8961,738237,2011,0
8962,738237,2012,0
8963,738237,2013,0
8964,738237,2014,0
8965,738237,2015,0
8966,738237,2016,0
8967,738237,2017,0
8968,738237,2018,0
8969,738237,2019,0
8970,739010,2010,0
9010,742832,2010,0
9011,742832,2011,0
9020,743802,2010,0
9021,743802,2011,0
9022,743802,2012,0
9023,743802,2013,0
9024,743802,2014,0
9025,743802,2015,0
9049,745322,2019,0
9052,745742,2012,0
9053,745742,2013,0
9054,745742,2014,0
9055,745742,2015,0
9056,745742,2016,0
9057,745742,2017,0
9058,745742,2018,0
9059,745742,2019,0
9067,746376,2017,0
9068,746376,2018,0
9069,746376,2019,0
9072,746450,2012,0
9073,746450,2013,0
9110,747927,2010,0
9111,747927,2011,0
9127,748056,2017,0
9128,748056,2018,0
9129,748056,2019,0
9184,752337,2014,0
9185,752337,2015,0
9186,752337,2016,0
9187,752337,2017,0
9188,752337,2018,0
9189,752337,2019,0
9200,754783,2010,0
9201,754783,2011,0
9202,754783,2012,0
9230,755331,2010,0
9231,755331,2011,0
9232,755331,2012,0
9233,755331,2013,0
9234,755331,2014,0
9235,755331,2015,0
9260,757334,2010,0
9261,757334,2011,0
9262,757334,2012,0
9263,757334,2013,0
9280,757674,2010,0
9281,757674,2011,0
9282,757674,2012,0
9283,757674,2013,0
9284,757674,2014,0
9338,762098,2018,0
9339,762098,2019,0
9360,763187,2010,0
9380,765605,2010,0
9381,765605,2011,0
9390,766036,2010,0
9500,777331,2010,0
9501,777331,2011,0
9518,777647,2018,0
9519,777647,2019,0
9529,778405,2019,0
9590,783803,2010,0
9591,783803,2011,0
9611,784450,2011,0
9612,784450,2012,0
9613,784450,2013,0
9614,784450,2014,0
9615,784450,2015,0
9616,784450,2016,0
9617,784450,2017,0
9618,784450,2018,0
9619,784450,2019,0
9672,788523,2012,0
9673,788523,2013,0
9674,788523,2014,0
9684,788997,2014,0
9685,788997,2015,0
9686,788997,2016,0
9687,788997,2017,0
9688,788997,2018,0
9689,788997,2019,0
9690,789459,2010,0
9691,789459,2011,0
9692,789459,2012,0
9693,789459,2013,0
9694,789459,2014,0
9695,789459,2015,0
9722,792862,2012,0
9723,792862,2013,0
9724,792862,2014,0
9725,792862,2015,0
9726,792862,2016,0
9727,792862,2017,0
9728,792862,2018,0
9729,792862,2019,0
9734,793836,2014,0
9735,793836,2015,0
9736,793836,2016,0
9737,793836,2017,0
9738,793836,2018,0
9739,793836,2019,0
9742,794978,2012,0
9743,794978,2013,0
9744,794978,2014,0
9745,794978,2015,0
9746,794978,2016,0
9747,794978,2017,0
9748,794978,2018,0
9749,794978,2019,0
9770,796874,2010,0
9771,796874,2011,0
9823,802952,2013,0
9824,802952,2014,0
9825,802952,2015,0
9826,802952,2016,0
9827,802952,2017,0
9860,804925,2010,0
9861,804925,2011,0
9862,804925,2012,0
9867,804925,2017,0
9870,805192,2010,0
9871,805192,2011,0
9877,805192,2017,0
9878,805192,2018,0
9879,805192,2019,0
9948,810136,2018,0
9949,810136,2019,0
10003,814389,2013,0
10004,814389,2014,0
10005,814389,2015,0
10006,814389,2016,0
10007,814389,2017,0
10008,814389,2018,0
10009,814389,2019,0
10029,817798,2019,0
10030,818030,2010,0
10031,818030,2011,0
10080,823008,2010,0
10081,823008,2011,0
10082,823008,2012,0
10083,823008,2013,0
10084,823008,2014,0
10098,823179,2018,0
10099,823179,2019,0
10122,823986,2012,0
10123,823986,2013,0
10124,823986,2014,0
10125,823986,2015,0
10126,823986,2016,0
10127,823986,2017,0
10128,823986,2018,0
10129,823986,2019,0
